"dataset_id","observacao_id","observacao_data","coord_sistema","coord_x","coord_y","coord_precisao","coord_fonte","pais_id","estado_id","municipio_id","amostra_tipo","amostra_quanti","amostra_area","taxon_sibcs_2009","terra_usoatual","geo_parental","geo_formacao","geo_litologia","relevo_declividade","relevo_drenagem","geo_pedregosidade_k2","geo_rochosidade_k2","fito_cobertura_k6","observacao_autor","camada_id","camada_nome","amostra_id","profund_sup","profund_inf","areia_naoh_peneira","argila_naoh_pipeta","calcio_kcl_eaa","magnesio_kcl_eaa","aluminio_kcl_naoh","potassio_mehlich1_eeac","sodio_mehlich1_eeac","carbono_cromo_30min150_mohr","dsi_cilindro","cascalho_olho"
"ctb0003","sm-dnos-319","19/07/2009","EPSG:4674",-53.803755,-29.637746,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","10",291,191,5.1,1,0.3,0.8,NA,20.7,NA,NA
"ctb0003","sm-dnos-320","19/07/2009","EPSG:4674",-53.802998,-29.639039,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,123,"well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","20",206,224,7.8,1.7,0.1,0.7,NA,39.6,1.38,NA
"ctb0003","sm-dnos-321","19/07/2009","EPSG:4674",-53.801426,-29.638301,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,18,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","7.5",421,147,6.1,1.6,0.3,0.6,NA,20.7,1.46,NA
"ctb0003","sm-dnos-322","19/07/2009","EPSG:4674",-53.799553,-29.635547,15,"GPS","BR","RS",NA,"composta",3,100,"RR","animal husbandry","igneous",NA,NA,89,"well","Pedregosa","Rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","12.5",397,197,5.8,1.5,0.2,0.5,NA,19.8,NA,NA
"ctb0003","sm-dnos-323","19/07/2009","EPSG:4674",-53.802428,-29.641051,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,125,"well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","4",538,183,46.4,9.6,0.2,1,NA,86.5,NA,NA
"ctb0003","sm-dnos-324","28/02/2011","EPSG:4674",-53.787873,-29.625082,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,15,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","12.5",271,190,23.1,2.3,0,0.3,NA,34.2,0.75,NA
"ctb0003","sm-dnos-325","28/02/2011","EPSG:4674",-53.786644,-29.62871,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,15,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","15",365,51,32.7,2.6,0,0.4,NA,39.6,1.07,NA
"ctb0003","sm-dnos-326","28/02/2011","EPSG:4674",-53.788389,-29.628381,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,20,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","17",432,27,50,7.3,0.1,0.3,NA,26.1,1.02,NA
"ctb0003","sm-dnos-327","28/02/2011","EPSG:4674",-53.788474,-29.626886,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","20",397,62,35.9,3.1,0.1,0.4,NA,49.5,0.72,NA
"ctb0003","sm-dnos-328","28/02/2011","EPSG:4674",-53.788732,-29.626399,15,"GPS","BR","RS",NA,"composta",3,100,"CX","native forest","igneous",NA,NA,5,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","20",432,10,36.9,4,0.2,0.4,NA,18,1.04,NA
"ctb0003","sm-dnos-329","28/02/2011","EPSG:4674",-53.788224,-29.627674,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,133,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","7.5",300,163,48,12.4,0,0.4,NA,50.5,0.87,NA
"ctb0003","sm-dnos-330","28/02/2011","EPSG:4674",-53.789644,-29.627991,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,124,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","15",357,85,54.1,9.9,0,0.4,NA,36.9,1.01,NA
"ctb0003","sm-dnos-331","28/02/2011","EPSG:4674",-53.790217,-29.627805,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,10,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","15",364,55,33.3,3.4,0.1,0.3,NA,30.6,1.07,NA
"ctb0003","sm-dnos-332","28/02/2011","EPSG:4674",-53.79037,-29.622202,15,"GPS","BR","RS",NA,"composta",3,100,"PVA","native forest","igneous",NA,NA,5,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","20",208,412,3.9,1,2.4,0.3,NA,36.9,0.9,NA
"ctb0003","sm-dnos-333","28/02/2011","EPSG:4674",-53.793849,-29.623116,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","12.5",261,262,14.7,2,0.2,0.3,NA,39.6,1,NA
"ctb0003","sm-dnos-334","28/02/2011","EPSG:4674",-53.794571,-29.623717,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,15,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","5",416,134,31.3,9.3,0.1,0.4,NA,101.8,NA,NA
"ctb0003","sm-dnos-335","28/02/2011","EPSG:4674",-53.795534,-29.62455,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,5,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","5",355,104,30.6,6,0.1,0.4,NA,84.7,1.1,NA
"ctb0003","sm-dnos-336","28/02/2011","EPSG:4674",-53.797046,-29.626271,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","20",273,273,4.2,0.4,2.1,0.3,NA,31.5,1.32,NA
"ctb0003","sm-dnos-337","28/02/2011","EPSG:4674",-53.796533,-29.626693,15,"GPS","BR","RS",NA,"composta",3,100,"PVA","native forest","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","20",233,238,7.9,0.5,1,0.3,NA,32.4,1.01,NA
"ctb0003","sm-dnos-338","28/02/2011","EPSG:4674",-53.797059,-29.628048,15,"GPS","BR","RS",NA,"composta",3,100,"CX","native forest","igneous",NA,NA,5,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","20",239,284,8.8,1.1,0.6,0.3,NA,29.7,0.92,NA
"ctb0003","sm-dnos-339","28/02/2011","EPSG:4674",-53.799666,-29.627511,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,48,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","5",443,165,29.7,4.1,0.5,0.3,NA,100,NA,NA
"ctb0003","sm-dnos-340","28/02/2011","EPSG:4674",-53.795503,-29.629005,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,81,"well","Pedregosa","Rochosa","high","Alessandro Samuel Rosa, Pablo Miguel, Marcelo Frosi, Jean Michel Moura Bueno","1",NA,NA,"0","5",198,245,37.3,7.5,0.1,0.4,NA,104.5,0.77,NA
"ctb0003","sm-dnos-341","14/01/2013","EPSG:4674",-53.805933,-29.641887,6,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",5,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",871,60,0.8,0.2,1,0.2,0,4.5,NA,0
"ctb0003","sm-dnos-342","14/01/2013","EPSG:4674",-53.806853,-29.642282,7,"GPS","BR","RS",NA,"simples",1,1,"CX","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",12,"well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",840,58,1,0,0.8,0.2,0,3.6,NA,0
"ctb0003","sm-dnos-343","14/01/2013","EPSG:4674",-53.807792,-29.64265,6,"GPS","BR","RS",NA,"simples",1,1,"SX","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",3,"poorly","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",838,74,1.1,0.2,0.5,0.1,0,7.2,NA,0
"ctb0003","sm-dnos-344","14/01/2013","EPSG:4674",-53.808722,-29.643027,6,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",10,"well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",863,61,1,0.1,0.8,0,0,6.3,NA,0
"ctb0003","sm-dnos-345","14/01/2013","EPSG:4674",-53.809662,-29.643413,6,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",20,"poorly","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",886,62,0.9,0,1.2,0,0,7.2,NA,0
"ctb0003","sm-dnos-346","04/01/2013","EPSG:4674",-53.80773,-29.640775,8,"GPS","BR","RS",NA,"simples",1,1,"GX","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",2,"poorly","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",536,193,7.9,2.2,1.2,0.1,0.2,11.7,NA,2
"ctb0003","sm-dnos-347","04/01/2013","EPSG:4674",-53.808717,-29.640989,7,"GPS","BR","RS",NA,"simples",1,1,"CX","animal husbandry","sedimentary","Botucatu Formation","aeolian sandstone",5,"well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",595,161,7.1,3,0.8,0.2,0.1,9.9,NA,0
"ctb0003","sm-dnos-348","04/01/2013","EPSG:4674",-53.809787,-29.641237,13,"GPS","BR","RS",NA,"simples",1,1,"CX","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",8,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",706,156,8.8,3.5,0.2,0.3,0.1,10.8,NA,0
"ctb0003","sm-dnos-349","04/01/2013","EPSG:4674",-53.81069,-29.641407,12,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",8,"moderately well","Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",689,114,6,0.8,0.2,0.4,0,12.6,NA,5
"ctb0003","sm-dnos-350","04/01/2013","EPSG:4674",-53.811657,-29.641666,16,"GPS","BR","RS",NA,"simples",1,1,"RR","native forest","sedimentary","Botucatu Formation","aeolian sandstone",45,"moderately well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",731,118,8.4,3.5,0.1,0.1,0.1,10.8,NA,5
"ctb0003","sm-dnos-351","14/01/2013","EPSG:4674",-53.807954,-29.649601,18,"GPS","BR","RS",NA,"simples",1,1,"PBAC","native forest","sedimentary","Caturrita Formation","ﬂuvial sandstone",5,"well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",839,64,2.3,0.3,0.4,0.2,0,8.1,NA,0
"ctb0003","sm-dnos-352","14/01/2013","EPSG:4674",-53.808951,-29.649417,6,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",15,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",883,59,0.2,0,0.9,0.2,0,5.4,NA,0
"ctb0003","sm-dnos-353","14/01/2013","EPSG:4674",-53.809981,-29.649341,7,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",10,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",898,42,1,0.1,0.3,0.2,0,4.5,NA,0
"ctb0003","sm-dnos-354","14/01/2013","EPSG:4674",-53.811022,-29.649265,7,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",8,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",795,117,3.6,1,1.7,0.2,0.1,8.1,NA,2
"ctb0003","sm-dnos-355","05/01/2013","EPSG:4674",-53.812053,-29.649189,10,"GPS","BR","RS",NA,"simples",1,1,"CX","animal husbandry","sedimentary","Caturrita Formation","ﬂuvial sandstone",20,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",895,53,1.6,0.2,0.4,0.2,0,5.4,NA,0
"ctb0003","sm-dnos-356","13/09/2012","EPSG:4674",-53.815417,-29.632819,15,"GPS","BR","RS",NA,"simples",1,1,"RR","native forest","igneous","Serra Geral Formation Inferior Sequence","andesite-basalt",15,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","5",467,167,22.6,5.7,0.2,0.5,0.1,64,NA,40
"ctb0003","sm-dnos-357","13/09/2012","EPSG:4674",-53.814453,-29.632308,8,"GPS","BR","RS",NA,"simples",1,1,"CX","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",45,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",892,43,4.8,0.7,0.1,0.3,0,6.3,NA,0
"ctb0003","sm-dnos-358","13/09/2012","EPSG:4674",-53.813526,-29.632003,6,"GPS","BR","RS",NA,"simples",1,1,"RR","animal husbandry","igneous","Serra Geral Formation Inferior Sequence","andesite-basalt",45,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","10",417,208,30.6,6.4,0.1,0.6,0.1,33.3,NA,20
"ctb0003","sm-dnos-359","03/01/2013","EPSG:4674",-53.812514,-29.631627,8,"GPS","BR","RS",NA,"simples",1,1,"CX","animal husbandry","sedimentary","Botucatu Formation","aeolian sandstone",30,"poorly","Não pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",811,88,8.8,2.7,0.1,0.1,0.1,10.8,NA,0
"ctb0003","sm-dnos-360","03/01/2013","EPSG:4674",-53.811566,-29.631305,8,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Botucatu Formation","aeolian sandstone",10,"moderately well","Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",891,46,0.9,0.1,0.7,0.1,0,72.1,NA,0
"ctb0003","sm-dnos-361","12/09/2012","EPSG:4674",-53.787474,-29.623597,7,"GPS","BR","RS",NA,"simples",1,1,"PV","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",217,549,2.5,0.5,2.6,0.2,0,18,NA,0
"ctb0003","sm-dnos-362","12/09/2012","EPSG:4674",-53.786729,-29.62428,5,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",3,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",301,345,2.2,0.5,2.2,0.1,0,19.8,NA,0
"ctb0003","sm-dnos-363","12/09/2012","EPSG:4674",-53.786023,-29.624881,5,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",270,360,2.3,0.4,2.2,0.2,0.1,18.9,NA,0
"ctb0003","sm-dnos-364","12/09/2012","EPSG:4674",-53.785329,-29.625572,6,"GPS","BR","RS",NA,"simples",1,1,"RL","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",342,283,3.1,0.4,1.2,0.1,0,22.5,NA,0
"ctb0003","sm-dnos-365","12/09/2012","EPSG:4674",-53.784594,-29.626228,7,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",3,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",223,397,1.4,0.1,3.5,0.1,0,18.9,NA,0
"ctb0003","sm-dnos-366","04/01/2013","EPSG:4674",-53.775854,-29.637668,8,"GPS","BR","RS",NA,"simples",1,1,"RL","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",25,"moderately well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","12",453,128,7.1,1.4,2.4,0.3,0.1,18.9,NA,20
"ctb0003","sm-dnos-367","04/01/2013","EPSG:4674",-53.775065,-29.638261,7,"GPS","BR","RS",NA,"simples",1,1,"RL","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",30,"moderately well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","15",324,134,9.4,1.8,2.1,0.2,0,22.5,NA,5
"ctb0003","sm-dnos-368","04/01/2013","EPSG:4674",-53.774265,-29.638837,7,"GPS","BR","RS",NA,"simples",1,1,"RR","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",25,"well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","20",408,155,8.7,2.1,1.2,0.4,0,20.7,NA,5
"ctb0003","sm-dnos-369","04/01/2013","EPSG:4674",-53.773475,-29.639413,6,"GPS","BR","RS",NA,"simples",1,1,"RL","animal husbandry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,"well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","10",296,184,9.3,1.3,0.5,0.3,0,25.2,NA,5
"ctb0003","sm-dnos-370","04/01/2013","EPSG:4674",-53.772686,-29.639998,12,"GPS","BR","RS",NA,"simples",1,1,"RL","shrubland","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",30,"well","Pedregosa","Rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno","1",NA,NA,"0","10",330,225,5.8,0.9,1.6,0.4,0,27,NA,5
"ctb0003","sm-dnos-371","12/09/2012","EPSG:4674",-53.791783,-29.651431,8,"GPS","BR","RS",NA,"simples",1,1,"GX","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",3,NA,NA,NA,NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",682,140,4.1,1.1,0.9,0.1,0,12.6,NA,0
"ctb0003","sm-dnos-372","12/09/2012","EPSG:4674",-53.790984,-29.652034,5,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",8,NA,NA,NA,NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",722,111,0.9,0.1,0.8,0.1,0,9,NA,0
"ctb0003","sm-dnos-373","12/09/2012","EPSG:4674",-53.790196,-29.652664,5,"GPS","BR","RS",NA,"simples",1,1,"PVA","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",12,NA,NA,NA,NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",735,116,3.4,0.2,1,0.1,0,10.8,NA,0
"ctb0003","sm-dnos-374","12/09/2012","EPSG:4674",-53.789439,-29.653311,6,"GPS","BR","RS",NA,"simples",1,1,"PBAC","animal husbandry","sedimentary","Botucatu Formation","aeolian sandstone",15,NA,NA,NA,NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",830,85,0.9,0.1,1.7,0.1,0,7.2,NA,0
"ctb0003","sm-dnos-375","12/09/2012","EPSG:4674",-53.788711,-29.653849,7,"GPS","BR","RS",NA,"simples",1,1,"PBAC","native forest","sedimentary","Botucatu Formation","aeolian sandstone",15,NA,NA,NA,NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Lorenzo Rolim da Silva","1",NA,NA,"0","20",842,62,0.5,0.1,0.8,0.1,0,6.3,NA,0
"ctb0003","sm-dnos-376","13/09/2012","EPSG:4674",-53.798455,-29.616411,9,"GPS","BR","RS",NA,"simples",1,1,"RL","forestry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","10",208,284,8.6,2.8,0.7,0.3,0.1,49.5,NA,30
"ctb0003","sm-dnos-377","13/09/2012","EPSG:4674",-53.798779,-29.617297,8,"GPS","BR","RS",NA,"simples",1,1,"PVA","forestry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",219,410,1.9,0.8,2.6,0.1,0,20.7,NA,0
"ctb0003","sm-dnos-378","13/09/2012","EPSG:4674",-53.79908,-29.618103,7,"GPS","BR","RS",NA,"simples",1,1,"CX","forestry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",3,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",213,366,0.7,1.2,2.4,0.3,0,19.8,NA,0
"ctb0003","sm-dnos-379","13/09/2012","EPSG:4674",-53.799403,-29.618962,6,"GPS","BR","RS",NA,"simples",1,1,"RR","forestry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",5,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","10",198,346,4.4,1.6,2.1,0.3,0,24.3,NA,0
"ctb0003","sm-dnos-380","13/09/2012","EPSG:4674",-53.799727,-29.619839,5,"GPS","BR","RS",NA,"simples",1,1,"RL","forestry","igneous","Serra Geral Formation Superior Sequence","rhyolite-rhyodacite",8,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","10",230,345,6.7,1.5,2.1,0.3,0,42.3,NA,0
"ctb0003","sm-dnos-381","13/09/2012","EPSG:4674",-53.809508,-29.627858,8,"GPS","BR","RS",NA,"simples",1,1,"RR","animal husbandry","sedimentary","Botucatu Formation-Serra Geral Formation","sandstone-basalt-rhyolite",3,NA,"Pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","5",409,217,28,6.1,0.2,2.4,0,73,NA,5
"ctb0003","sm-dnos-382","13/09/2012","EPSG:4674",-53.808711,-29.628533,25,"GPS","BR","RS",NA,"simples",1,1,"RL","animal husbandry","igneous","Serra Geral Formation Inferior Sequence","andesite-basalt",10,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","5",356,270,25.1,5.8,0.2,0.7,0,60.4,NA,0
"ctb0003","sm-dnos-383","13/09/2012","EPSG:4674",-53.80789,-29.629073,8,"GPS","BR","RS",NA,"simples",1,1,"SX","animal husbandry","sedimentary","Botucatu Formation","aeolian sandstone",25,NA,"Não pedregosa","Não rochosa",NA,"Alessandro Samuel Rosa, Jean Michel Moura Bueno, Sara Chagas, Lorenzo Rolim da Silva","1",NA,NA,"0","20",871,77,2,0.1,1.3,0,0.1,5.4,NA,0
